Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,A,1,H,6,A,10.0,7.63,7.495,10.520,52.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,12.0,7.65,7.515,10.540,61.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,14.0,7.67,7.535,10.560,64.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,16.0,7.69,7.554,10.580,78.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,18.0,7.71,7.574,10.600,77.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,20.0,7.73,7.594,10.620,89.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,22.0,7.75,7.613,10.640,97.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,24.0,7.77,7.633,10.660,124.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,26.0,7.79,7.652,10.680,245.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,28.0,7.81,7.672,10.700,191.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,30.0,7.83,7.692,10.720,283.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,32.0,7.85,7.711,10.740,185.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,34.0,7.87,7.731,10.760,93.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,36.0,7.89,7.751,10.780,68.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,38.0,7.91,7.770,10.800,56.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,40.0,7.93,7.790,10.820,56.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,42.0,7.95,7.810,10.840,64.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,44.0,7.97,7.829,10.860,64.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,46.0,7.99,7.849,10.880,72.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,48.0,8.01,7.869,10.900,64.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,50.0,8.03,7.888,10.920,77.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,52.0,8.05,7.908,10.940,74.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,54.0,8.07,7.928,10.960,75.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,56.0,8.09,7.947,10.980,78.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,58.0,8.11,7.967,11.000,72.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,60.0,8.13,7.987,11.020,70.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,62.0,8.15,8.006,11.040,66.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,64.0,8.17,8.026,11.060,67.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,66.0,8.19,8.046,11.080,61.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,68.0,8.21,8.065,11.100,62.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,70.0,8.23,8.085,11.120,72.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,72.0,8.25,8.104,11.140,76.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,74.0,8.27,8.124,11.160,75.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,76.0,8.29,8.144,11.180,65.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,78.0,8.31,8.163,11.200,61.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,80.0,8.33,8.183,11.220,60.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,82.0,8.35,8.203,11.240,64.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,84.0,8.37,8.222,11.260,64.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,86.0,8.39,8.242,11.280,67.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,88.0,8.41,8.262,11.300,68.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,90.0,8.43,8.281,11.320,67.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,92.0,8.45,8.301,11.340,69.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,94.0,8.47,8.321,11.360,66.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,96.0,8.49,8.340,11.380,65.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,98.0,8.51,8.360,11.400,65.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,100.0,8.53,8.380,11.420,67.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,102.0,8.55,8.399,11.440,67.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,104.0,8.57,8.419,11.460,62.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,106.0,8.59,8.439,11.480,56.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,108.0,8.61,8.458,11.500,67.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,110.0,8.63,8.478,11.520,79.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,112.0,8.65,8.498,11.540,98.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,114.0,8.67,8.517,11.560,86.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,116.0,8.69,8.537,11.580,66.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,118.0,8.71,8.556,11.600,70.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,120.0,8.73,8.576,11.620,74.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,122.0,8.75,8.596,11.640,81.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,124.0,8.77,8.615,11.660,93.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,126.0,8.79,8.635,11.680,75.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,128.0,8.81,8.655,11.700,56.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,130.0,8.83,8.674,11.720,61.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,132.0,8.85,8.694,11.740,58.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,134.0,8.87,8.714,11.760,54.67,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,136.0,8.89,8.733,11.780,55.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,7,A,2.0,8.93,8.773,11.820,22.67,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48286981-379-U1533A-1H-7-A_20190226085033.MSPOINT,379-MSPOINT-48286931-raw_379-u1533a-1h-7-a_1902260850333_mspoint..csv,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,4.0,8.95,8.792,11.840,61.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,6.0,8.97,8.812,11.860,60.00,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,8.0,8.99,8.832,11.880,55.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,10.0,9.01,8.851,11.900,56.00,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,12.0,9.03,8.871,11.920,56.00,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,14.0,9.05,8.891,11.940,53.00,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,16.0,9.07,8.910,11.960,50.00,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,18.0,9.09,8.930,11.980,47.00,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,20.0,9.11,8.950,12.000,53.67,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,22.0,9.13,8.969,12.020,56.00,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,24.0,9.15,8.989,12.040,57.67,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,26.0,9.17,9.009,12.060,55.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,28.0,9.19,9.028,12.080,56.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,30.0,9.21,9.048,12.100,56.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,32.0,9.23,9.068,12.120,52.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,34.0,9.25,9.087,12.140,53.67,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,36.0,9.27,9.107,12.160,51.67,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,38.0,9.29,9.127,12.180,45.67,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,40.0,9.31,9.146,12.200,46.00,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,42.0,9.33,9.166,12.220,48.00,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,44.0,9.35,9.186,12.240,46.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,46.0,9.37,9.205,12.260,40.67,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,48.0,9.39,9.225,12.280,42.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,50.0,9.41,9.245,12.300,42.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,52.0,9.43,9.264,12.320,43.67,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,54.0,9.45,9.284,12.340,44.67,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,7,A,56.0,9.47,9.304,12.360,42.33,,,,,SHMSL,2019-02-26 14:50:33,SHLF9762871,113090681,,,
379,U1533,A,1,H,CC,A,2.0,9.52,9.353,12.410,29.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48287521-379-U1533A-1H-CC-A_20190226090101.MSPOINT,379-MSPOINT-48287501-raw_379-u1533a-1h-cc-a_1902260901013_mspoint..csv,,SHMSL,2019-02-26 15:01:01,SHLF9762901,113090861,,,
379,U1533,A,1,H,CC,A,4.0,9.54,9.372,12.430,42.67,,,,,SHMSL,2019-02-26 15:01:01,SHLF9762901,113090861,,,
379,U1533,A,1,H,CC,A,6.0,9.56,9.392,12.450,42.00,,,,,SHMSL,2019-02-26 15:01:01,SHLF9762901,113090861,,,
379,U1533,A,1,H,CC,A,8.0,9.58,9.412,12.470,40.67,,,,,SHMSL,2019-02-26 15:01:01,SHLF9762901,113090861,,,
379,U1533,A,1,H,CC,A,10.0,9.6,9.431,12.490,40.00,,,,,SHMSL,2019-02-26 15:01:01,SHLF9762901,113090861,,,
379,U1533,A,1,H,CC,A,12.0,9.62,9.451,12.510,19.00,,,,,SHMSL,2019-02-26 15:01:01,SHLF9762901,113090861,,,
379,U1533,A,1,H,CC,A,14.0,9.64,9.471,12.530,0.00,,,,,SHMSL,2019-02-26 15:01:01,SHLF9762901,113090861,,,
379,U1533,A,1,H,CC,A,16.0,9.66,9.490,12.550,-0.33,,,,,SHMSL,2019-02-26 15:01:01,SHLF9762901,113090861,,,
379,U1533,A,2,H,1,A,2.0,9.52,9.519,14.250,29.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48288241-379-U1533A-2H-1-A_20190226091729.MSPOINT,379-MSPOINT-48288211-raw_379-u1533a-2h-1-a_1902260917293_mspoint..csv,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,4.0,9.54,9.539,14.270,84.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,6.0,9.56,9.558,14.290,275.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,8.0,9.58,9.577,14.310,39.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,10.0,9.6,9.596,14.330,26.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,12.0,9.62,9.616,14.350,28.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,14.0,9.64,9.635,14.370,32.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,16.0,9.66,9.654,14.390,111.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,18.0,9.68,9.674,14.410,137.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,20.0,9.7,9.693,14.430,130.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,22.0,9.72,9.712,14.450,86.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,24.0,9.74,9.731,14.470,92.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,26.0,9.76,9.751,14.490,141.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,28.0,9.78,9.770,14.510,202.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,30.0,9.8,9.789,14.530,94.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,32.0,9.82,9.809,14.550,42.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,34.0,9.84,9.828,14.570,39.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,36.0,9.86,9.847,14.590,42.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,38.0,9.88,9.866,14.610,41.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,40.0,9.9,9.886,14.630,39.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,42.0,9.92,9.905,14.650,34.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,44.0,9.94,9.924,14.670,32.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,46.0,9.96,9.944,14.690,30.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,48.0,9.98,9.963,14.710,29.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,50.0,10,9.982,14.730,29.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,52.0,10.02,10.001,14.750,27.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,54.0,10.04,10.021,14.770,30.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,56.0,10.06,10.040,14.790,28.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,58.0,10.08,10.059,14.810,26.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,60.0,10.1,10.079,14.830,26.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,62.0,10.12,10.098,14.850,30.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,64.0,10.14,10.117,14.870,31.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,66.0,10.16,10.136,14.890,32.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,68.0,10.18,10.156,14.910,33.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,70.0,10.2,10.175,14.930,34.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,72.0,10.22,10.194,14.950,34.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,74.0,10.24,10.214,14.970,31.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,76.0,10.26,10.233,14.990,34.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,78.0,10.28,10.252,15.010,37.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,80.0,10.3,10.271,15.030,35.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,82.0,10.32,10.291,15.050,35.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,84.0,10.34,10.310,15.070,41.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,86.0,10.36,10.329,15.090,42.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,88.0,10.38,10.349,15.110,40.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,90.0,10.4,10.368,15.130,41.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,92.0,10.42,10.387,15.150,39.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,94.0,10.44,10.406,15.170,39.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,96.0,10.46,10.426,15.190,40.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,98.0,10.48,10.445,15.210,40.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,100.0,10.5,10.464,15.230,42.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,102.0,10.52,10.484,15.250,44.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,104.0,10.54,10.503,15.270,45.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,106.0,10.56,10.522,15.290,52.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,108.0,10.58,10.541,15.310,58.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,110.0,10.6,10.561,15.330,64.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,112.0,10.62,10.580,15.350,56.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,114.0,10.64,10.599,15.370,77.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,116.0,10.66,10.619,15.390,75.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,118.0,10.68,10.638,15.410,105.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,120.0,10.7,10.657,15.430,217.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,122.0,10.72,10.676,15.450,116.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,124.0,10.74,10.696,15.470,74.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,126.0,10.76,10.715,15.490,64.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,128.0,10.78,10.734,15.510,61.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,130.0,10.8,10.754,15.530,54.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,132.0,10.82,10.773,15.550,72.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,134.0,10.84,10.792,15.570,68.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,136.0,10.86,10.811,15.590,63.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,138.0,10.88,10.831,15.610,60.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,140.0,10.9,10.850,15.630,57.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,142.0,10.92,10.869,15.650,54.67,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,144.0,10.94,10.889,15.670,56.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,146.0,10.96,10.908,15.690,63.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,148.0,10.98,10.927,15.710,60.33,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,1,A,150.0,11,10.946,15.730,52.00,,,,,SHMSL,2019-02-26 15:17:29,SHLF9763401,113091091,,,
379,U1533,A,2,H,2,A,2.0,11.03,10.975,15.760,17.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48288651-379-U1533A-2H-2-A_20190226093249.MSPOINT,379-MSPOINT-48288631-raw_379-u1533a-2h-2-a_1902260932493_mspoint..csv,,SHMSL,2019-02-26 15:32:49,SHLF9763431,113091201,,,
379,U1533,A,2,H,2,A,4.0,11.05,10.995,15.780,63.67,,,,,SHMSL,2019-02-26 15:32:49,SHLF9763431,113091201,,,
379,U1533,A,2,H,2,A,6.0,11.07,11.014,15.800,70.33,,,,,SHMSL,2019-02-26 15:32:49,SHLF9763431,113091201,,,
379,U1533,A,2,H,2,A,8.0,11.09,11.033,15.820,66.33,,,,,SHMSL,2019-02-26 15:32:49,SHLF9763431,113091201,,,
379,U1533,A,2,H,2,A,10.0,11.11,11.052,15.840,61.33,,,,,SHMSL,2019-02-26 15:32:49,SHLF9763431,113091201,,,
379,U1533,A,2,H,2,A,12.0,11.13,11.072,15.860,68.00,,,,,SHMSL,2019-02-26 15:32:49,SHLF9763431,113091201,,,
